3.60E-41;2.16E-41;8;8;2023-11-27 09:30:16.592507;129;7.20E-41
9.74E-42;2.05E-42;10;8;2023-11-27 09:30:16.592507;130;6.32E-41
3.27E-43;5.57E-42;12;8;2023-11-27 09:30:16.592507;130;5.07E-41
1.27E-41;2.54E-41;14;8;2023-11-27 09:30:16.592507;131;3.61E-41
3.85E-41;5.30E-41;0;9;2023-11-27 09:30:16.597528;131;2.17E-41
6.50E-41;7.27E-41;2;9;2023-11-27 09:30:16.597528;132;9.76E-42
7.52E-41;7.22E-41;4;9;2023-11-27 09:30:16.598506;132;2.05E-42
6.36E-41;5.11E-41;6;9;2023-11-27 09:30:16.598506;133;3.25E-43
3.66E-41;2.21E-41;8;9;2023-11-27 09:30:16.598506;133;5.62E-42
1.01E-41;2.23E-42;10;9;2023-11-27 09:30:16.598506;134;1.27E-41
3.22E-43;4.45E-42;12;9;2023-11-27 09:30:16.598506;134;2.54E-41
1.18E-41;2.40E-41;14;9;2023-11-27 09:30:16.598506;135;3.85E-41
3.90E-41;5.34E-41;0;8;2023-11-27 09:30:16.598506;135;5.30E-41
6.52E-41;7.29E-41;2;8;2023-11-27 09:30:16.605506;136;6.49E-41
7.51E-41;7.19E-41;4;8;2023-11-27 09:30:16.605506;136;7.27E-41
6.31E-41;5.06E-41;6;8;2023-11-27 09:30:16.605506;137;7.51E-41
3.60E-41;2.16E-41;8;8;2023-11-27 09:30:16.605506;137;7.21E-41
9.74E-42;2.05E-42;10;8;2023-11-27 09:30:16.605506;138;6.35E-41
3.22E-43;5.57E-42;12;8;2023-11-27 09:30:16.605506;138;5.11E-41
1.27E-41;2.54E-41;14;8;2023-11-27 09:30:16.605506;139;3.66E-41
3.85E-41;5.30E-41;0;9;2023-11-27 09:30:16.605506;139;2.21E-41
6.49E-41;7.27E-41;2;9;2023-11-27 09:30:16.605506;140;1.00E-41
7.52E-41;7.22E-41;4;9;2023-11-27 09:30:16.611374;140;2.23E-42
6.36E-41;5.11E-41;6;9;2023-11-27 09:30:16.611374;141;3.19E-43
3.66E-41;2.21E-41;8;9;2023-11-27 09:30:16.611374;141;4.47E-42
1.00E-41;2.23E-42;10;9;2023-11-27 09:30:16.611374;142;1.17E-41
3.22E-43;4.37E-42;12;9;2023-11-27 09:30:16.611374;142;2.40E-41
1.18E-41;2.40E-41;14;9;2023-11-27 09:30:16.611374;143;3.90E-41
3.90E-41;5.35E-41;0;8;2023-11-27 09:30:16.611374;143;5.35E-41
6.53E-41;7.30E-41;2;8;2023-11-27 09:30:16.611374;144;6.53E-41
7.52E-41;7.19E-41;4;8;2023-11-27 09:30:16.611374;144;7.30E-41
6.32E-41;5.07E-41;6;8;2023-11-27 09:30:16.617368;145;7.52E-41
3.61E-41;2.16E-41;8;8;2023-11-27 09:30:16.617368;145;7.19E-41
9.75E-42;2.05E-42;10;8;2023-11-27 09:30:16.617368;146;6.32E-41
3.22E-43;5.61E-42;12;8;2023-11-27 09:30:16.617368;146;5.07E-41
1.27E-41;2.54E-41;14;8;2023-11-27 09:30:16.617368;147;3.61E-41
3.85E-41;5.30E-41;0;9;2023-11-27 09:30:16.617368;147;2.16E-41
6.49E-41;7.27E-41;2;9;2023-11-27 09:30:16.617368;148;9.74E-42
7.51E-41;7.21E-41;4;9;2023-11-27 09:30:16.617368;148;2.06E-42
6.35E-41;5.11E-41;6;9;2023-11-27 09:30:16.617368;149;3.25E-43
3.66E-41;2.21E-41;8;9;2023-11-27 09:30:16.623368;149;5.57E-42
1.00E-41;2.22E-42;10;9;2023-11-27 09:30:16.624369;150;1.27E-41
3.19E-43;4.35E-42;12;9;2023-11-27 09:30:16.624369;150;2.54E-41
1.17E-41;2.40E-41;14;9;2023-11-27 09:30:16.624369;151;3.85E-41
3.90E-41;5.35E-41;0;8;2023-11-27 09:30:16.624369;151;5.31E-41
6.53E-41;7.30E-41;2;8;2023-11-27 09:30:16.624369;152;6.50E-41
7.53E-41;7.20E-41;4;8;2023-11-27 09:30:16.624369;152;7.28E-41
6.32E-41;5.07E-41;6;8;2023-11-27 09:30:16.624369;153;7.52E-41
3.61E-41;2.16E-41;8;8;2023-11-27 09:30:16.624369;153;7.22E-41
9.75E-42;2.06E-42;10;8;2023-11-27 09:30:16.630366;154;6.36E-41
3.22E-43;5.62E-42;12;8;2023-11-27 09:30:16.630366;154;5.11E-41
1.27E-41;2.54E-41;14;8;2023-11-27 09:30:16.630366;155;3.66E-41
3.85E-41;5.30E-41;0;9;2023-11-27 09:30:16.630366;155;2.21E-41
6.49E-41;7.26E-41;2;9;2023-11-27 09:30:16.630366;156;1.01E-41
7.51E-41;7.21E-41;4;9;2023-11-27 09:30:16.630366;156;2.23E-42
6.35E-41;5.11E-41;6;9;2023-11-27 09:30:16.630366;157;3.24E-43
3.66E-41;2.21E-41;8;9;2023-11-27 09:30:16.630366;157;4.42E-42
1.00E-41;2.22E-42;10;9;2023-11-27 09:30:16.630366;158;1.18E-41
3.22E-43;4.36E-42;12;9;2023-11-27 09:30:16.636279;158;2.40E-41
