5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.541370;13;9.74E-42
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.541781;14;8.98E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.541781;14;1.26E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.541781;15;2.13E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.541781;15;3.10E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.541781;16;4.19E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.547915;16;5.24E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.547915;17;6.06E-41
5.55E-41;4.55E-41;8;8;2023-11-27 08:55:19.547915;17;6.54E-41
3.44E-41;2.37E-41;10;8;2023-11-27 08:55:19.547915;18;6.61E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.547915;18;6.25E-41
9.51E-42;1.33E-41;14;8;2023-11-27 08:55:19.547915;19;5.54E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.547915;19;4.54E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.548807;20;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.548807;20;2.37E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.553791;21;1.53E-41
5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.553791;21;1.00E-41
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.553791;22;9.50E-42
1.51E-41;9.73E-42;12;9;2023-11-27 08:55:19.553791;22;1.33E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.553791;23;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.553791;23;3.09E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.554828;24;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.554828;24;5.26E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.554828;25;6.09E-41
5.55E-41;4.55E-41;8;8;2023-11-27 08:55:19.559807;25;6.58E-41
3.44E-41;2.37E-41;10;8;2023-11-27 08:55:19.559807;26;6.65E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.559807;26;6.28E-41
9.52E-42;1.33E-41;14;8;2023-11-27 08:55:19.559807;27;5.56E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.559807;27;4.55E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.559807;28;3.43E-41
6.09E-41;6.57E-41;4;9;2023-11-27 08:55:19.559807;28;2.35E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.559807;29;1.51E-41
5.55E-41;4.55E-41;8;9;2023-11-27 08:55:19.559807;29;9.74E-42
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.565809;30;8.98E-42
1.51E-41;9.73E-42;12;9;2023-11-27 08:55:19.565809;30;1.26E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.565809;31;2.14E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.565809;31;3.10E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.565809;32;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.565809;32;5.25E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.565809;33;6.07E-41
5.54E-41;4.55E-41;8;8;2023-11-27 08:55:19.565809;33;6.55E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.565809;34;6.62E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.573307;34;6.26E-41
9.51E-42;1.33E-41;14;8;2023-11-27 08:55:19.573307;35;5.55E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.573307;35;4.55E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.573307;36;3.44E-41
6.10E-41;6.58E-41;4;9;2023-11-27 08:55:19.573307;36;2.37E-41
6.65E-41;6.29E-41;6;9;2023-11-27 08:55:19.573307;37;1.54E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.573307;37;1.01E-41
3.43E-41;2.36E-41;10;9;2023-11-27 08:55:19.573307;38;9.51E-42
1.51E-41;9.75E-42;12;9;2023-11-27 08:55:19.573783;38;1.33E-41
8.99E-42;1.26E-41;14;9;2023-11-27 08:55:19.579199;39;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.579199;39;3.09E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.579199;40;4.20E-41
6.06E-41;6.55E-41;4;8;2023-11-27 08:55:19.579199;40;5.26E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.579199;41;6.09E-41
5.54E-41;4.54E-41;8;8;2023-11-27 08:55:19.579199;41;6.58E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.579199;42;6.65E-41
1.53E-41;1.01E-41;12;8;2023-11-27 08:55:19.579199;42;6.28E-41
9.51E-42;1.33E-41;14;8;2023-11-27 08:55:19.579199;43;5.56E-41
2.12E-41;3.10E-41;0;9;2023-11-27 08:55:19.585774;43;4.55E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.585774;44;3.43E-41
6.10E-41;6.58E-41;4;9;2023-11-27 08:55:19.585774;44;2.35E-41
6.65E-41;6.29E-41;6;9;2023-11-27 08:55:19.585774;45;1.51E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.585774;45;9.73E-42
3.43E-41;2.36E-41;10;9;2023-11-27 08:55:19.585774;46;8.98E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.585774;46;1.26E-41
8.99E-42;1.26E-41;14;9;2023-11-27 08:55:19.585774;47;2.14E-41
2.13E-41;3.10E-41;0;8;2023-11-27 08:55:19.586784;47;3.10E-41
4.19E-41;5.24E-41;2;8;2023-11-27 08:55:19.592795;48;4.20E-41
6.06E-41;6.54E-41;4;8;2023-11-27 08:55:19.594013;48;5.25E-41
6.61E-41;6.25E-41;6;8;2023-11-27 08:55:19.594927;49;6.07E-41
5.54E-41;4.54E-41;8;8;2023-11-27 08:55:19.595792;49;6.55E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.596482;50;6.62E-41
1.53E-41;1.01E-41;12;8;2023-11-27 08:55:19.596789;50;6.26E-41
9.51E-42;1.33E-41;14;8;2023-11-27 08:55:19.597801;51;5.55E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.598799;51;4.55E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.599385;52;3.44E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.600037;52;2.37E-41
6.65E-41;6.29E-41;6;9;2023-11-27 08:55:19.600785;53;1.54E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.600785;53;1.01E-41
3.43E-41;2.36E-41;10;9;2023-11-27 08:55:19.600785;54;9.52E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.600785;54;1.33E-41
8.99E-42;1.26E-41;14;9;2023-11-27 08:55:19.600785;55;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.601789;55;3.09E-41
4.19E-41;5.24E-41;2;8;2023-11-27 08:55:19.601789;56;4.20E-41
6.06E-41;6.55E-41;4;8;2023-11-27 08:55:19.601789;56;5.26E-41
6.61E-41;6.25E-41;6;8;2023-11-27 08:55:19.604787;57;6.09E-41
5.54E-41;4.54E-41;8;8;2023-11-27 08:55:19.605782;57;6.57E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.605782;58;6.65E-41
1.53E-41;1.01E-41;12;8;2023-11-27 08:55:19.605782;58;6.28E-41
9.50E-42;1.33E-41;14;8;2023-11-27 08:55:19.605782;59;5.55E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.606778;59;4.55E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.606778;60;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.606778;60;2.35E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.606778;61;1.51E-41
5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.611133;61;9.73E-42
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.611133;62;8.98E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.611133;62;1.26E-41
8.97E-42;1.26E-41;14;9;2023-11-27 08:55:19.611777;63;2.14E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.611777;63;3.10E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.611777;64;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.611777;64;5.25E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.611777;65;6.07E-41
5.54E-41;4.55E-41;8;8;2023-11-27 08:55:19.611777;65;6.55E-41
3.44E-41;2.37E-41;10;8;2023-11-27 08:55:19.616813;66;6.62E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.616813;66;6.26E-41
9.52E-42;1.33E-41;14;8;2023-11-27 08:55:19.616813;67;5.54E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.616813;67;4.55E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.616813;68;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.617729;68;2.37E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.617729;69;1.54E-41
5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.617729;69;1.01E-41
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.617729;70;9.51E-42
1.51E-41;9.73E-42;12;9;2023-11-27 08:55:19.623731;70;1.33E-41
8.97E-42;1.26E-41;14;9;2023-11-27 08:55:19.623731;71;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.623731;71;3.09E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.623731;72;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.623731;72;5.27E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.623731;73;6.10E-41
5.54E-41;4.55E-41;8;8;2023-11-27 08:55:19.623731;73;6.58E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.624730;74;6.65E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.624730;74;6.29E-41
9.51E-42;1.33E-41;14;8;2023-11-27 08:55:19.629760;75;5.56E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.629760;75;4.56E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.629760;76;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.629760;76;2.36E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.629760;77;1.51E-41
5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.629760;77;9.75E-42
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.629760;78;8.99E-42
1.51E-41;9.73E-42;12;9;2023-11-27 08:55:19.629760;78;1.26E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.629760;79;2.14E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.636727;79;3.10E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.636727;80;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.636727;80;5.25E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.636727;81;6.06E-41
5.54E-41;4.55E-41;8;8;2023-11-27 08:55:19.636727;81;6.55E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.636727;82;6.62E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.636727;82;6.26E-41
9.52E-42;1.33E-41;14;8;2023-11-27 08:55:19.636727;83;5.54E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.636727;83;4.54E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.643155;84;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.643155;84;2.37E-41
6.65E-41;6.29E-41;6;9;2023-11-27 08:55:19.643155;85;1.53E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.643155;85;1.01E-41
3.43E-41;2.36E-41;10;9;2023-11-27 08:55:19.643155;86;9.51E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.643155;86;1.33E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.643155;87;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.643155;87;3.10E-41
4.19E-41;5.24E-41;2;8;2023-11-27 08:55:19.643155;88;4.20E-41
6.06E-41;6.54E-41;4;8;2023-11-27 08:55:19.648728;88;5.27E-41
6.61E-41;6.25E-41;6;8;2023-11-27 08:55:19.648728;89;6.10E-41
5.54E-41;4.54E-41;8;8;2023-11-27 08:55:19.648728;89;6.58E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.648728;90;6.65E-41
1.53E-41;1.01E-41;12;8;2023-11-27 08:55:19.648728;90;6.29E-41
9.51E-42;1.33E-41;14;8;2023-11-27 08:55:19.648728;91;5.56E-41
2.12E-41;3.10E-41;0;9;2023-11-27 08:55:19.648728;91;4.56E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.648728;92;3.43E-41
6.10E-41;6.59E-41;4;9;2023-11-27 08:55:19.648728;92;2.36E-41
6.66E-41;6.29E-41;6;9;2023-11-27 08:55:19.656139;93;1.51E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.656139;93;9.74E-42
3.43E-41;2.36E-41;10;9;2023-11-27 08:55:19.656139;94;8.99E-42
1.51E-41;9.75E-42;12;9;2023-11-27 08:55:19.656139;94;1.26E-41
8.99E-42;1.26E-41;14;9;2023-11-27 08:55:19.656139;95;2.13E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.656139;95;3.10E-41
4.19E-41;5.24E-41;2;8;2023-11-27 08:55:19.656139;96;4.19E-41
6.06E-41;6.55E-41;4;8;2023-11-27 08:55:19.656139;96;5.24E-41
6.61E-41;6.25E-41;6;8;2023-11-27 08:55:19.656139;97;6.06E-41
5.54E-41;4.54E-41;8;8;2023-11-27 08:55:19.661825;97;6.54E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.661825;98;6.61E-41
1.53E-41;1.01E-41;12;8;2023-11-27 08:55:19.661825;98;6.25E-41
9.50E-42;1.33E-41;14;8;2023-11-27 08:55:19.661825;99;5.54E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.661825;99;4.54E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.661825;100;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.661825;100;2.37E-41
6.65E-41;6.29E-41;6;9;2023-11-27 08:55:19.661825;101;1.53E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.661825;101;1.01E-41
3.43E-41;2.36E-41;10;9;2023-11-27 08:55:19.667765;102;9.51E-42
1.51E-41;9.75E-42;12;9;2023-11-27 08:55:19.667765;102;1.33E-41
8.99E-42;1.26E-41;14;9;2023-11-27 08:55:19.668280;103;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.668280;103;3.09E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.668280;104;4.20E-41
6.06E-41;6.54E-41;4;8;2023-11-27 08:55:19.668280;104;5.27E-41
6.61E-41;6.25E-41;6;8;2023-11-27 08:55:19.668280;105;6.09E-41
5.54E-41;4.54E-41;8;8;2023-11-27 08:55:19.668280;105;6.58E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.668280;106;6.65E-41
1.53E-41;1.01E-41;12;8;2023-11-27 08:55:19.675042;106;6.29E-41
9.51E-42;1.33E-41;14;8;2023-11-27 08:55:19.675042;107;5.56E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.675042;107;4.56E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.675042;108;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.675042;108;2.36E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.675042;109;1.51E-41
5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.675042;109;9.74E-42
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.675042;110;8.99E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.675042;110;1.26E-41
8.97E-42;1.26E-41;14;9;2023-11-27 08:55:19.680836;111;2.14E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.680836;111;3.10E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.680836;112;4.19E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.680836;112;5.24E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.680836;113;6.06E-41
5.54E-41;4.55E-41;8;8;2023-11-27 08:55:19.680836;113;6.55E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.680836;114;6.61E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.680836;114;6.25E-41
9.53E-42;1.33E-41;14;8;2023-11-27 08:55:19.680836;115;5.54E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.687834;115;4.54E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.687834;116;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.687834;116;2.37E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.687834;117;1.53E-41
5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.687834;117;1.01E-41
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.687834;118;9.50E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.687834;118;1.33E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.687834;119;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.687834;119;3.09E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.693956;120;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.693956;120;5.26E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.693956;121;6.09E-41
5.55E-41;4.55E-41;8;8;2023-11-27 08:55:19.693956;121;6.58E-41
3.44E-41;2.37E-41;10;8;2023-11-27 08:55:19.693956;122;6.65E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.693956;122;6.28E-41
9.52E-42;1.33E-41;14;8;2023-11-27 08:55:19.693956;123;5.56E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.693956;123;4.55E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.693956;124;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.699951;124;2.35E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.699951;125;1.51E-41
5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.699951;125;9.74E-42
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.699951;126;8.97E-42
1.51E-41;9.73E-42;12;9;2023-11-27 08:55:19.699951;126;1.26E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.699951;127;2.14E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.699951;127;3.10E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.699951;128;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.699951;128;5.25E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.706938;129;6.07E-41
5.54E-41;4.55E-41;8;8;2023-11-27 08:55:19.706938;129;6.55E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.706938;130;6.62E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.706938;130;6.26E-41
9.51E-42;1.33E-41;14;8;2023-11-27 08:55:19.706938;131;5.54E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.706938;131;4.55E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.706938;132;3.44E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.706938;132;2.37E-41
6.65E-41;6.29E-41;6;9;2023-11-27 08:55:19.706938;133;1.54E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.712836;133;1.01E-41
3.43E-41;2.36E-41;10;9;2023-11-27 08:55:19.712836;134;9.52E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.712836;134;1.33E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.712836;135;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.712836;135;3.09E-41
4.19E-41;5.24E-41;2;8;2023-11-27 08:55:19.712836;136;4.20E-41
6.06E-41;6.54E-41;4;8;2023-11-27 08:55:19.712836;136;5.26E-41
6.61E-41;6.25E-41;6;8;2023-11-27 08:55:19.712836;137;6.09E-41
5.54E-41;4.54E-41;8;8;2023-11-27 08:55:19.712836;137;6.58E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.718765;138;6.65E-41
1.53E-41;1.01E-41;12;8;2023-11-27 08:55:19.718765;138;6.28E-41
9.50E-42;1.33E-41;14;8;2023-11-27 08:55:19.718765;139;5.56E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.718765;139;4.55E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.718765;140;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.718765;140;2.35E-41
6.65E-41;6.29E-41;6;9;2023-11-27 08:55:19.718765;141;1.51E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.718765;141;9.73E-42
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.718765;142;8.97E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.724759;142;1.26E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.724759;143;2.14E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.724759;143;3.10E-41
4.19E-41;5.25E-41;2;8;2023-11-27 08:55:19.724759;144;4.20E-41
6.06E-41;6.55E-41;4;8;2023-11-27 08:55:19.724759;144;5.25E-41
6.62E-41;6.25E-41;6;8;2023-11-27 08:55:19.724759;145;6.07E-41
5.54E-41;4.54E-41;8;8;2023-11-27 08:55:19.724759;145;6.55E-41
3.43E-41;2.37E-41;10;8;2023-11-27 08:55:19.724759;146;6.62E-41
1.53E-41;1.01E-41;12;8;2023-11-27 08:55:19.724759;146;6.26E-41
9.50E-42;1.33E-41;14;8;2023-11-27 08:55:19.731837;147;5.54E-41
2.12E-41;3.09E-41;0;9;2023-11-27 08:55:19.731837;147;4.55E-41
4.20E-41;5.27E-41;2;9;2023-11-27 08:55:19.731837;148;3.43E-41
6.09E-41;6.58E-41;4;9;2023-11-27 08:55:19.731837;148;2.37E-41
6.65E-41;6.29E-41;6;9;2023-11-27 08:55:19.731837;149;1.54E-41
5.56E-41;4.56E-41;8;9;2023-11-27 08:55:19.731837;149;1.01E-41
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.731837;150;9.51E-42
1.51E-41;9.74E-42;12;9;2023-11-27 08:55:19.731837;150;1.33E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.731837;151;2.12E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.737727;151;3.09E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.737727;152;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.737727;152;5.26E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.737727;153;6.09E-41
5.54E-41;4.55E-41;8;8;2023-11-27 08:55:19.737727;153;6.58E-41
3.44E-41;2.37E-41;10;8;2023-11-27 08:55:19.737727;154;6.65E-41
1.54E-41;1.01E-41;12;8;2023-11-27 08:55:19.737727;154;6.28E-41
9.52E-42;1.33E-41;14;8;2023-11-27 08:55:19.737727;155;5.56E-41
2.11E-41;3.09E-41;0;9;2023-11-27 08:55:19.737727;155;4.55E-41
4.20E-41;5.26E-41;2;9;2023-11-27 08:55:19.745214;156;3.43E-41
6.09E-41;6.57E-41;4;9;2023-11-27 08:55:19.745214;156;2.35E-41
6.65E-41;6.28E-41;6;9;2023-11-27 08:55:19.745214;157;1.51E-41
5.56E-41;4.55E-41;8;9;2023-11-27 08:55:19.745789;157;9.73E-42
3.43E-41;2.35E-41;10;9;2023-11-27 08:55:19.745789;158;8.98E-42
1.51E-41;9.73E-42;12;9;2023-11-27 08:55:19.745789;158;1.26E-41
8.98E-42;1.26E-41;14;9;2023-11-27 08:55:19.745789;159;2.14E-41
2.14E-41;3.10E-41;0;8;2023-11-27 08:55:19.745789;159;3.10E-41
4.20E-41;5.25E-41;2;8;2023-11-27 08:55:19.745789;160;4.20E-41
6.07E-41;6.55E-41;4;8;2023-11-27 08:55:19.751145;160;5.25E-41
6.62E-41;6.26E-41;6;8;2023-11-27 08:55:19.751145;161;6.07E-41
5.55E-41;4.55E-41;8;8;2023-11-27 08:55:19.751145;161;6.55E-41
3.44E-41;2.37E-41;10;8;2023-11-27 08:55:19.751145;162;6.62E-41
