91.35355377197266;88.81005859375;0;0;2023-12-13 17:17:36.681621;1
93.42845916748047;90.6174545288086;1;0;2023-12-13 17:17:36.681621;1
91.20984649658203;88.91548156738281;0;0;2023-12-13 17:17:36.681621;1
93.2662582397461;90.74588012695312;1;0;2023-12-13 17:17:36.681621;1
91.3066177368164;88.83032989501953;0;0;2023-12-13 17:17:36.681621;1
93.35547637939453;90.66925811767578;1;0;2023-12-13 17:17:36.681621;1
91.4266357421875;88.80464172363281;0;0;2023-12-13 17:17:36.710538;2
93.44610595703125;90.63090515136719;1;0;2023-12-13 17:17:36.710538;2
91.27803802490234;88.8907241821289;0;0;2023-12-13 17:17:36.710538;2
93.34754943847656;90.71265411376953;1;0;2023-12-13 17:17:36.710538;2
91.24726104736328;88.87158966064453;0;0;2023-12-13 17:17:36.710538;2
93.25489044189453;90.80608367919922;1;0;2023-12-13 17:17:36.710538;2
91.34246826171875;88.83551788330078;0;0;2023-12-13 17:17:36.710538;2
93.38935852050781;90.6729965209961;1;0;2023-12-13 17:17:36.710538;2
91.2908935546875;88.82343292236328;0;0;2023-12-13 17:17:36.710538;2
93.3594970703125;90.69831848144531;1;0;2023-12-13 17:17:36.728006;3
91.25154876708984;88.88822937011719;0;0;2023-12-13 17:17:36.728006;3
93.2689208984375;90.7454605102539;1;0;2023-12-13 17:17:36.728006;3
91.22456359863281;88.86528015136719;0;0;2023-12-13 17:17:36.728006;3
93.33045959472656;90.70733642578125;1;0;2023-12-13 17:17:36.729012;3
91.36197662353516;88.83789825439453;0;0;2023-12-13 17:17:36.729012;3
93.34429931640625;90.69082641601562;1;0;2023-12-13 17:17:36.729012;3
91.32508850097656;88.842041015625;0;0;2023-12-13 17:17:36.729012;3
93.37454223632812;90.69661712646484;1;0;2023-12-13 17:17:36.729012;3
91.21864318847656;88.9221420288086;0;0;2023-12-13 17:17:36.756453;4
93.27604675292969;90.72801971435547;1;0;2023-12-13 17:17:36.756536;4
91.28746795654297;88.870361328125;0;0;2023-12-13 17:17:36.756536;4
93.38189697265625;90.66604614257812;1;0;2023-12-13 17:17:36.756536;4
91.33881378173828;88.8129653930664;0;0;2023-12-13 17:17:36.756536;4
93.38726043701172;90.64830017089844;1;0;2023-12-13 17:17:36.756536;4
91.23014831542969;88.89469146728516;0;0;2023-12-13 17:17:36.756536;4
93.24296569824219;90.79711151123047;1;0;2023-12-13 17:17:36.756536;4
91.34596252441406;88.80278015136719;0;0;2023-12-13 17:17:36.756536;4
93.36848449707031;90.71064758300781;1;0;2023-12-13 17:17:36.780457;5
91.30467224121094;88.8082275390625;0;0;2023-12-13 17:17:36.780457;5
93.41048431396484;90.6629867553711;1;0;2023-12-13 17:17:36.780457;5
91.29638671875;88.82965850830078;0;0;2023-12-13 17:17:36.780457;5
93.3887939453125;90.66871643066406;1;0;2023-12-13 17:17:36.780457;5
91.25953674316406;88.91478729248047;0;0;2023-12-13 17:17:36.780457;5
93.31884765625;90.72753143310547;1;0;2023-12-13 17:17:36.780457;5
91.29740142822266;88.8421859741211;0;0;2023-12-13 17:17:36.780457;5
93.3204345703125;90.64930725097656;1;0;2023-12-13 17:17:36.780457;5
91.32540130615234;88.84933471679688;0;0;2023-12-13 17:17:36.806456;6
93.3702621459961;90.6640853881836;1;0;2023-12-13 17:17:36.806456;6
91.24529266357422;88.9478530883789;0;0;2023-12-13 17:17:36.807455;6
93.27274322509766;90.7774658203125;1;0;2023-12-13 17:17:36.807455;6
91.25538635253906;88.9025650024414;0;0;2023-12-13 17:17:36.807455;6
93.30945587158203;90.70462799072266;1;0;2023-12-13 17:17:36.807455;6
91.35304260253906;88.84828186035156;0;0;2023-12-13 17:17:36.807455;6
93.36101531982422;90.68628692626953;1;0;2023-12-13 17:17:36.807455;6
91.24645233154297;88.90799713134766;0;0;2023-12-13 17:17:36.807455;6
93.28458404541016;90.72136688232422;1;0;2023-12-13 17:17:36.831726;7
91.28546905517578;88.87311553955078;0;0;2023-12-13 17:17:36.831726;7
93.26786804199219;90.71642303466797;1;0;2023-12-13 17:17:36.831726;7
91.37638092041016;88.8599624633789;0;0;2023-12-13 17:17:36.832456;7
93.42405700683594;90.64765167236328;1;0;2023-12-13 17:17:36.832456;7
91.34371185302734;88.82630920410156;0;0;2023-12-13 17:17:36.832456;7
93.4267578125;90.60664367675781;1;0;2023-12-13 17:17:36.832456;7
91.24006652832031;88.90587615966797;0;0;2023-12-13 17:17:36.832456;7
93.29095458984375;90.7480239868164;1;0;2023-12-13 17:17:36.832456;7
91.28410339355469;88.85016632080078;0;0;2023-12-13 17:17:36.859198;8
93.36588287353516;90.6671371459961;1;0;2023-12-13 17:17:36.859198;8
91.36404418945312;88.81625366210938;0;0;2023-12-13 17:17:36.859198;8
93.42221069335938;90.61064147949219;1;0;2023-12-13 17:17:36.859198;8
91.27445220947266;88.8371810913086;0;0;2023-12-13 17:17:36.859198;8
93.33212280273438;90.65218353271484;1;0;2023-12-13 17:17:36.859198;8
91.28087615966797;88.87374877929688;0;0;2023-12-13 17:17:36.859198;8
93.32965850830078;90.658935546875;1;0;2023-12-13 17:17:36.859198;8
91.32452392578125;88.82623291015625;0;0;2023-12-13 17:17:36.859198;8
93.4299087524414;90.62134552001953;1;0;2023-12-13 17:17:36.882734;9
91.32518768310547;88.80150604248047;0;0;2023-12-13 17:17:36.882734;9
93.41893768310547;90.65121459960938;1;0;2023-12-13 17:17:36.882734;9
91.28624725341797;88.85824584960938;0;0;2023-12-13 17:17:36.882734;9
93.36640167236328;90.6787109375;1;0;2023-12-13 17:17:36.882734;9
91.29817962646484;88.8571548461914;0;0;2023-12-13 17:17:36.882734;9
93.38338470458984;90.67098999023438;1;0;2023-12-13 17:17:36.882734;9
91.34280395507812;88.81974029541016;0;0;2023-12-13 17:17:36.882734;9
93.38650512695312;90.64734649658203;1;0;2023-12-13 17:17:36.882734;9
91.35556030273438;88.80213928222656;0;0;2023-12-13 17:17:36.909736;10
93.3837661743164;90.62145233154297;1;0;2023-12-13 17:17:36.909736;10
91.29724884033203;88.8473892211914;0;0;2023-12-13 17:17:36.909736;10
93.40387725830078;90.65991973876953;1;0;2023-12-13 17:17:36.909736;10
91.38619995117188;88.79601287841797;0;0;2023-12-13 17:17:36.909736;10
93.40998077392578;90.65428924560547;1;0;2023-12-13 17:17:36.909736;10
91.36662292480469;88.80449676513672;0;0;2023-12-13 17:17:36.909736;10
93.3485107421875;90.68447875976562;1;0;2023-12-13 17:17:36.909736;10
91.22364044189453;88.92572021484375;0;0;2023-12-13 17:17:36.910737;10
93.28019714355469;90.77549743652344;1;0;2023-12-13 17:17:36.935058;11
91.2090072631836;88.86674499511719;0;0;2023-12-13 17:17:36.935058;11
93.37702178955078;90.72700500488281;1;0;2023-12-13 17:17:36.935058;11
91.41732025146484;88.76878356933594;0;0;2023-12-13 17:17:36.935058;11
93.46464538574219;90.62316131591797;1;0;2023-12-13 17:17:36.935058;11
91.34266662597656;88.80810546875;0;0;2023-12-13 17:17:36.935058;11
93.34931945800781;90.63336944580078;1;0;2023-12-13 17:17:36.935058;11
91.3089370727539;88.89804077148438;0;0;2023-12-13 17:17:36.935058;11
93.34603118896484;90.72905731201172;1;0;2023-12-13 17:17:36.935058;11
91.36688995361328;88.81006622314453;0;0;2023-12-13 17:17:36.961600;12
93.3902359008789;90.63300323486328;1;0;2023-12-13 17:17:36.961600;12
91.28527069091797;88.86978912353516;0;0;2023-12-13 17:17:36.961600;12
93.38542938232422;90.69027709960938;1;0;2023-12-13 17:17:36.961600;12
91.18212890625;88.90824890136719;0;0;2023-12-13 17:17:36.961600;12
93.30567169189453;90.70755004882812;1;0;2023-12-13 17:17:36.961600;12
91.31230163574219;88.86698913574219;0;0;2023-12-13 17:17:36.961600;12
93.37202453613281;90.6881103515625;1;0;2023-12-13 17:17:36.961600;12
91.34943389892578;88.79517364501953;0;0;2023-12-13 17:17:36.961600;12
93.41062927246094;90.65130615234375;1;0;2023-12-13 17:17:36.985911;13
91.30580139160156;88.8580322265625;0;0;2023-12-13 17:17:36.985911;13
93.32676696777344;90.62800598144531;1;0;2023-12-13 17:17:36.985911;13
91.32421875;88.86924743652344;0;0;2023-12-13 17:17:36.985911;13
93.34928131103516;90.6900634765625;1;0;2023-12-13 17:17:36.985911;13
91.39430236816406;88.79862976074219;0;0;2023-12-13 17:17:36.985911;13
93.44562530517578;90.66352081298828;1;0;2023-12-13 17:17:36.985911;13
91.29784393310547;88.8936996459961;0;0;2023-12-13 17:17:36.985911;13
93.38220977783203;90.6817398071289;1;0;2023-12-13 17:17:36.985911;13
91.29114532470703;88.87328338623047;0;0;2023-12-13 17:17:37.012625;14
93.26326751708984;90.74076080322266;1;0;2023-12-13 17:17:37.012625;14
91.41819763183594;88.74211883544922;0;0;2023-12-13 17:17:37.012625;14
93.38092041015625;90.62718963623047;1;0;2023-12-13 17:17:37.012625;14
91.39551544189453;88.79557800292969;0;0;2023-12-13 17:17:37.012625;14
93.38702392578125;90.64196014404297;1;0;2023-12-13 17:17:37.012625;14
