8.396384216449298e-40;8.396384216449298e-40;c0;0;2023-11-22 18:19:43.774894;43
8.396384216449298e-40;8.396384216449298e-40;c1;0;2023-11-22 18:19:43.774894;43
8.106847927750505e-40;8.106847927750505e-40;c0;1;2023-11-22 18:19:43.774894;43
8.106847927750505e-40;8.106847927750505e-40;c1;1;2023-11-22 18:19:43.774894;43
7.836621531890107e-40;7.836621531890107e-40;c0;2;2023-11-22 18:19:43.774894;43
7.836621531890107e-40;7.836621531890107e-40;c1;2;2023-11-22 18:19:43.774894;43
7.58382728892591e-40;7.58382728892591e-40;c0;3;2023-11-22 18:19:43.774894;43
7.58382728892591e-40;7.58382728892591e-40;c1;3;2023-11-22 18:19:43.775893;43
7.346825679654654e-40;7.346825679654654e-40;c0;4;2023-11-22 18:19:43.775893;44
7.346825679654654e-40;7.346825679654654e-40;c1;4;2023-11-22 18:19:43.775893;44
7.12420139262737e-40;7.12420139262737e-40;c0;5;2023-11-22 18:19:43.775893;44
7.12420139262737e-40;7.12420139262737e-40;c1;5;2023-11-22 18:19:43.775893;44
6.91466523325688e-40;6.91466523325688e-40;c0;6;2023-11-22 18:19:43.775893;44
6.91466523325688e-40;6.91466523325688e-40;c1;6;2023-11-22 18:19:43.775893;44
6.717110175756367e-40;6.717110175756367e-40;c0;7;2023-11-22 18:19:43.775893;44
6.717110175756367e-40;6.717110175756367e-40;c1;7;2023-11-22 18:19:43.775893;44
6.530513272246875e-40;6.530513272246875e-40;c0;8;2023-11-22 18:19:43.775893;44
6.530513272246875e-40;6.530513272246875e-40;c1;8;2023-11-22 18:19:43.785889;45
6.354019730665164e-40;6.354019730665164e-40;c0;9;2023-11-22 18:19:43.785889;45
6.354019730665164e-40;6.354019730665164e-40;c1;9;2023-11-22 18:19:43.785889;45
6.186802784917284e-40;6.186802784917284e-40;c0;10;2023-11-22 18:19:43.785889;45
6.186802784917284e-40;6.186802784917284e-40;c1;10;2023-11-22 18:19:43.785889;45
6.028175798755714e-40;6.028175798755714e-40;c0;11;2023-11-22 18:19:43.785889;45
6.028175798755714e-40;6.028175798755714e-40;c1;11;2023-11-22 18:19:43.785889;45
5.87746614891758e-40;5.87746614891758e-40;c0;12;2023-11-22 18:19:43.785889;45
5.87746614891758e-40;5.87746614891758e-40;c1;12;2023-11-22 18:19:43.786432;45
5.7341133160171515e-40;5.7341133160171515e-40;c0;13;2023-11-22 18:19:43.795920;46
5.7341133160171515e-40;5.7341133160171515e-40;c1;13;2023-11-22 18:19:43.795920;46
5.5975848066379845e-40;5.5975848066379845e-40;c0;14;2023-11-22 18:19:43.795920;46
5.5975848066379845e-40;5.5975848066379845e-40;c1;14;2023-11-22 18:19:43.795920;46
5.467404179302209e-40;5.467404179302209e-40;c0;15;2023-11-22 18:19:43.795920;46
5.467404179302209e-40;5.467404179302209e-40;c1;15;2023-11-22 18:19:43.795920;46
5.3431510444705275e-40;5.3431510444705275e-40;c0;16;2023-11-22 18:19:43.795920;46
5.3431510444705275e-40;5.3431510444705275e-40;c1;16;2023-11-22 18:19:43.795920;46
5.224419025588286e-40;5.224419025588286e-40;c0;17;2023-11-22 18:19:43.795920;46
5.224419025588286e-40;5.224419025588286e-40;c1;17;2023-11-22 18:19:43.808712;47
5.110843785054759e-40;5.110843785054759e-40;c0;18;2023-11-22 18:19:43.809036;47
5.110843785054759e-40;5.110843785054759e-40;c1;18;2023-11-22 18:19:43.809908;47
5.0021030242231535e-40;5.0021030242231535e-40;c0;19;2023-11-22 18:19:43.810928;47
5.0021030242231535e-40;5.0021030242231535e-40;c1;19;2023-11-22 18:19:43.811935;47
4.897888457431317e-40;4.897888457431317e-40;c0;20;2023-11-22 18:19:43.812931;47
4.897888457431317e-40;4.897888457431317e-40;c1;20;2023-11-22 18:19:43.813909;47
4.797933837971028e-40;4.797933837971028e-40;c0;21;2023-11-22 18:19:43.813909;47
4.797933837971028e-40;4.797933837971028e-40;c1;21;2023-11-22 18:19:43.814934;47
4.701972919134064e-40;4.701972919134064e-40;c0;22;2023-11-22 18:19:43.819935;48
4.701972919134064e-40;4.701972919134064e-40;c1;22;2023-11-22 18:19:43.819935;48
4.6097814931661345e-40;4.6097814931661345e-40;c0;23;2023-11-22 18:19:43.819935;48
4.6097814931661345e-40;4.6097814931661345e-40;c1;23;2023-11-22 18:19:43.819935;48
4.521121339328303e-40;4.521121339328303e-40;c0;24;2023-11-22 18:19:43.819935;48
4.521121339328303e-40;4.521121339328303e-40;c1;24;2023-11-22 18:19:43.819935;48
4.435824301804852e-40;4.435824301804852e-40;c0;25;2023-11-22 18:19:43.820893;48
4.435824301804852e-40;4.435824301804852e-40;c1;25;2023-11-22 18:19:43.820893;48
4.353680185826131e-40;4.353680185826131e-40;c0;26;2023-11-22 18:19:43.820893;48
4.353680185826131e-40;4.353680185826131e-40;c1;26;2023-11-22 18:19:43.832922;49
4.274520835576422e-40;4.274520835576422e-40;c0;27;2023-11-22 18:19:43.832922;49
4.274520835576422e-40;4.274520835576422e-40;c1;27;2023-11-22 18:19:43.832922;49
4.198192108224649e-40;4.198192108224649e-40;c0;28;2023-11-22 18:19:43.832922;49
4.198192108224649e-40;4.198192108224649e-40;c1;28;2023-11-22 18:19:43.832922;49
4.124539860939737e-40;4.124539860939737e-40;c0;29;2023-11-22 18:19:43.832922;49
4.124539860939737e-40;4.124539860939737e-40;c1;29;2023-11-22 18:19:43.832922;49
4.053423963875252e-40;4.053423963875252e-40;c0;30;2023-11-22 18:19:43.832922;49
