4282811884;4292111806;2;0;2023-12-07 11:16:21.117448;8;;33;4286038650.00
4293931990;4288715563;4;0;2023-12-07 11:16:21.117448;8;;34;4286038650.00
4284703945;4291004496;6;0;2023-12-07 11:16:21.117448;8;;34;4294772261.00
4285013586;4284581136;8;0;2023-12-07 11:16:21.132449;9;;35;4292096444.00
4285977010;4285998505;10;0;2023-12-07 11:16:21.132449;9;;35;4282795616.00
4286262617;4286043806;12;0;2023-12-07 11:16:21.132449;9;;36;4288706772.00
4286095037;4286039835;14;0;2023-12-07 11:16:21.132449;9;;36;4293919131.00
4294789955;10751696;0;0;2023-12-07 11:16:21.132449;9;;37;4291003357.00
4282815955;4292115646;2;0;2023-12-07 11:16:21.132449;9;;37;4291003357.00
4293935205;4288717763;4;0;2023-12-07 11:16:21.132449;9;;38;4285012676.00
4284704818;4291004781;6;0;2023-12-07 11:16:21.132449;9;;38;4284580245.00
4285013810;4284581357;8;0;2023-12-07 11:16:21.132449;9;;39;4285976061.00
4285977247;4285998742;10;0;2023-12-07 11:16:21.148468;10;;39;4285997563.00
4286262857;4286044046;12;0;2023-12-07 11:16:21.149466;10;;40;4286261662.00
4286095273;4286040071;14;0;2023-12-07 11:16:21.149466;10;;40;4286042851.00
4294793494;10755664;0;0;2023-12-07 11:16:21.149466;10;;41;4286038890.00
4282820031;4292119486;2;0;2023-12-07 11:16:21.149466;10;;41;4286094089.00
4293938415;4288719965;4;0;2023-12-07 11:16:21.150461;10;;42;4286094089.00
4284705692;4291005066;6;0;2023-12-07 11:16:21.150461;10;;42;4294775801.00
4285014036;4284581579;8;0;2023-12-07 11:16:21.150461;10;;43;4292100284.00
4285977482;4285998980;10;0;2023-12-07 11:16:21.150896;10;;43;4282799683.00
4286263096;4286044282;12;0;2023-12-07 11:16:21.161854;11;;44;4288708970.00
4286095512;4286040309;14;0;2023-12-07 11:16:21.161854;11;;44;4288708970.00
4294797031;10759634;0;0;2023-12-07 11:16:21.162451;11;;45;4284701329.00
4282824101;4292123325;2;0;2023-12-07 11:16:21.162451;11;;45;4291003642.00
4293941630;4288722161;4;0;2023-12-07 11:16:21.162877;11;;46;4285012902.00
4284706562;4291005351;6;0;2023-12-07 11:16:21.162877;11;;46;4284580467.00
4285014264;4284581804;8;0;2023-12-07 11:16:21.162877;11;;47;4285976297.00
4285977719;4285999219;10;0;2023-12-07 11:16:21.162877;11;;47;4285997799.00
4286263335;4286044518;12;0;2023-12-07 11:16:21.163452;11;;48;4286043090.00
4286095747;4286040546;14;0;2023-12-07 11:16:21.176451;12;;48;4286261901.00
4294800570;10763603;0;0;2023-12-07 11:16:21.176451;12;;49;4286039126.00
4282828176;4292127169;2;0;2023-12-07 11:16:21.176451;12;;49;4286094326.00
4293944846;4288724361;4;0;2023-12-07 11:16:21.176451;12;;50;4286094326.00
4284707437;4291005634;6;0;2023-12-07 11:16:21.176451;12;;50;4294779341.00
4285014492;4284582028;8;0;2023-12-07 11:16:21.176451;12;;51;4292104125.00
4285977955;4285999456;10;0;2023-12-07 11:16:21.176451;12;;51;4292104125.00
4286263574;4286044755;12;0;2023-12-07 11:16:21.176451;12;;52;4293925561.00
4286095986;4286040782;14;0;2023-12-07 11:16:21.177449;12;;52;4288711167.00
4294804109;10767568;0;0;2023-12-07 11:16:21.196449;13;;53;4284702200.00
4282832251;4292131006;2;0;2023-12-07 11:16:21.196449;13;;53;4291003926.00
4293948059;4288726558;4;0;2023-12-07 11:16:21.196449;13;;54;4285013130.00
4284708306;4291005921;6;0;2023-12-07 11:16:21.196449;13;;54;4284580690.00
4285014714;4284582254;8;0;2023-12-07 11:16:21.196449;13;;55;4285998034.00
4285978192;4285999693;10;0;2023-12-07 11:16:21.196449;13;;55;4285976537.00
4286263812;4286044991;12;0;2023-12-07 11:16:21.196449;13;;56;4286043329.00
4286096220;4286041019;14;0;2023-12-07 11:16:21.196449;13;;56;4286262140.00
4294807648;10771531;0;0;2023-12-07 11:16:21.197518;13;;57;4286039364.00
4282836314;4292134839;2;0;2023-12-07 11:16:21.212684;14;;57;4286094562.00
4293951269;4288728753;4;0;2023-12-07 11:16:21.213459;14;;58;4286094562.00
4284709176;4291006206;6;0;2023-12-07 11:16:21.213459;14;;58;4286094562.00
4285014942;4284582476;8;0;2023-12-07 11:16:21.213820;14;;59;4282807814.00
4285978428;4285999931;10;0;2023-12-07 11:16:21.213820;14;;59;4292107962.00
4286264049;4286045229;12;0;2023-12-07 11:16:21.214465;14;;60;4293928774.00
4286096454;4286041250;14;0;2023-12-07 11:16:21.214465;14;;60;4288713363.00
4294811187;10775494;0;0;2023-12-07 11:16:21.214465;14;;61;4284703070.00
4282840383;4292138676;2;0;2023-12-07 11:16:21.214465;14;;61;4291004211.00
4293954481;4288730950;4;0;2023-12-07 11:16:21.225454;15;;62;4284580912.00
4284710047;4291006490;6;0;2023-12-07 11:16:21.225454;15;;62;4285013357.00
4285015170;4284582702;8;0;2023-12-07 11:16:21.225454;15;;63;4285998269.00
4285978664;4286000171;10;0;2023-12-07 11:16:21.226462;15;;63;4285976773.00
4286264288;4286045467;12;0;2023-12-07 11:16:21.226462;15;;64;4286043566.00
4286096690;4286041488;14;0;2023-12-07 11:16:21.226462;15;;64;4286262378.00
4294814727;10779460;0;0;2023-12-07 11:16:21.226462;15;;65;4286039599.00
4282844450;4292142513;2;0;2023-12-07 11:16:21.226462;15;;65;4286039599.00
4293957691;4288733146;4;0;2023-12-07 11:16:21.226462;15;;66;4294786419.00
