89.1036148071289;86.46492767333984;c0;4;2023-11-22 13:41:50.960287;19
91.3030776977539;94.86282348632812;c1;4;2023-11-22 13:41:50.961299;19
89.94364166259766;88.09063720703125;c0;5;2023-11-22 13:41:50.961299;19
90.45932006835938;88.76569366455078;c1;5;2023-11-22 13:41:50.961299;19
89.57933807373047;88.28739166259766;c0;6;2023-11-22 13:41:50.961299;19
90.44763946533203;89.02539825439453;c1;6;2023-11-22 13:41:50.961299;19
89.8353042602539;88.12123107910156;c0;7;2023-11-22 13:41:50.963291;20
90.48789978027344;88.87085723876953;c1;7;2023-11-22 13:41:50.963291;20
85.97361755371094;91.42082214355469;c0;8;2023-11-22 13:41:50.963291;20
93.82347869873047;87.91963195800781;c1;8;2023-11-22 13:41:50.963291;20
90.15613555908203;87.69921875;c0;9;2023-11-22 13:41:50.963291;20
90.7362289428711;88.42780303955078;c1;9;2023-11-22 13:41:50.963291;20
90.01163482666016;87.83340454101562;c0;10;2023-11-22 13:41:50.963291;20
90.5125961303711;88.52132415771484;c1;10;2023-11-22 13:41:50.963291;20
89.77684020996094;88.15190887451172;c0;11;2023-11-22 13:41:50.963291;20
90.60025024414062;88.74591064453125;c1;11;2023-11-22 13:41:50.970716;21
87.33091735839844;91.20571899414062;c0;12;2023-11-22 13:41:50.970716;21
93.4307632446289;87.48664093017578;c1;12;2023-11-22 13:41:50.970716;21
89.35758209228516;88.48666381835938;c0;13;2023-11-22 13:41:50.970716;21
90.15694427490234;89.07958984375;c1;13;2023-11-22 13:41:50.970716;21
89.26090240478516;88.57426452636719;c0;14;2023-11-22 13:41:50.970716;21
90.061279296875;89.4084701538086;c1;14;2023-11-22 13:41:50.970716;21
89.12855529785156;87.95085144042969;c0;15;2023-11-22 13:41:50.971714;21
89.7525405883789;88.6569595336914;c1;15;2023-11-22 13:41:50.971714;21
87.09744262695312;91.26471710205078;c0;16;2023-11-22 13:41:50.981609;22
93.92960357666016;87.3019790649414;c1;16;2023-11-22 13:41:50.981609;22
89.2736587524414;88.06584930419922;c0;17;2023-11-22 13:41:50.981609;22
89.96678924560547;88.80233001708984;c1;17;2023-11-22 13:41:50.981609;22
89.16281127929688;87.96729278564453;c0;18;2023-11-22 13:41:50.981609;22
89.9622802734375;88.67485809326172;c1;18;2023-11-22 13:41:50.981609;22
89.09993743896484;88.08338928222656;c0;19;2023-11-22 13:41:50.982609;22
89.78233337402344;88.75519561767578;c1;19;2023-11-22 13:41:50.982609;22
86.57453155517578;91.38615417480469;c0;20;2023-11-22 13:41:50.982609;22
93.81806945800781;87.15687561035156;c1;20;2023-11-22 13:41:50.995097;23
89.24889373779297;88.23576354980469;c0;21;2023-11-22 13:41:50.996112;23
89.99408721923828;88.94412231445312;c1;21;2023-11-22 13:41:50.996343;23
89.28490447998047;88.29322814941406;c0;22;2023-11-22 13:41:50.996343;23
89.9501724243164;89.00572204589844;c1;22;2023-11-22 13:41:50.996343;23
89.09396362304688;88.289306640625;c0;23;2023-11-22 13:41:50.996343;23
89.9852294921875;88.94149780273438;c1;23;2023-11-22 13:41:50.996343;23
91.76737976074219;89.58142852783203;c0;24;2023-11-22 13:41:50.997339;23
92.51585388183594;87.48733520507812;c1;24;2023-11-22 13:41:50.997339;23
89.98505401611328;88.23577117919922;c0;25;2023-11-22 13:41:51.007399;24
90.6749267578125;88.89031982421875;c1;25;2023-11-22 13:41:51.007399;24
89.94969940185547;88.33782958984375;c0;26;2023-11-22 13:41:51.007399;24
90.66667938232422;89.0048599243164;c1;26;2023-11-22 13:41:51.007399;24
90.3170394897461;88.09613037109375;c0;27;2023-11-22 13:41:51.007399;24
91.16758728027344;88.78630828857422;c1;27;2023-11-22 13:41:51.007399;24
92.73159790039062;89.51447296142578;c0;28;2023-11-22 13:41:51.007399;24
93.75701141357422;87.38983154296875;c1;28;2023-11-22 13:41:51.007399;24
90.76318359375;88.02522277832031;c0;29;2023-11-22 13:41:51.008378;24
91.52479553222656;88.74738311767578;c1;29;2023-11-22 13:41:51.020328;25
90.79000854492188;88.04749298095703;c0;30;2023-11-22 13:41:51.020328;25
91.73123931884766;88.7476577758789;c1;30;2023-11-22 13:41:51.020328;25
91.1631851196289;87.94136810302734;c0;31;2023-11-22 13:41:51.020328;25
92.04783630371094;88.69570922851562;c1;31;2023-11-22 13:41:51.020328;25
91.92464447021484;88.64385986328125;c0;32;2023-11-22 13:41:51.020328;25
93.70417022705078;87.96488952636719;c1;32;2023-11-22 13:41:51.020328;25
91.68094635009766;87.98604583740234;c0;33;2023-11-22 13:41:51.020328;25
92.36658477783203;88.68119812011719;c1;33;2023-11-22 13:41:51.020328;25
91.49417877197266;87.7502670288086;c0;34;2023-11-22 13:41:51.034134;26
92.36180114746094;88.4700698852539;c1;34;2023-11-22 13:41:51.034134;26
91.43095397949219;87.9178237915039;c0;35;2023-11-22 13:41:51.034134;26
92.18578338623047;88.6374282836914;c1;35;2023-11-22 13:41:51.034134;26
92.24701690673828;88.7046890258789;c0;36;2023-11-22 13:41:51.034134;26
93.85340118408203;87.88092041015625;c1;36;2023-11-22 13:41:51.034134;26
91.97137451171875;87.5334243774414;c0;37;2023-11-22 13:41:51.034134;26
92.93647003173828;88.27172088623047;c1;37;2023-11-22 13:41:51.034134;26
92.03086853027344;87.75567626953125;c0;38;2023-11-22 13:41:51.034134;26
92.78211975097656;88.49089050292969;c1;38;2023-11-22 13:41:51.048107;27
92.14486694335938;87.68721771240234;c0;39;2023-11-22 13:41:51.048107;27
93.04792022705078;88.37574005126953;c1;39;2023-11-22 13:41:51.048107;27
93.2266616821289;88.60082244873047;c0;40;2023-11-22 13:41:51.048107;27
94.8583755493164;87.7408447265625;c1;40;2023-11-22 13:41:51.048107;27
92.71930694580078;87.71302032470703;c0;41;2023-11-22 13:41:51.048107;27
93.36874389648438;88.4355239868164;c1;41;2023-11-22 13:41:51.048107;27
92.72482299804688;87.63674926757812;c0;42;2023-11-22 13:41:51.048107;27
93.5464859008789;88.39453887939453;c1;42;2023-11-22 13:41:51.048107;27
