1697388;2153892;6;0;2023-12-13 16:02:56.480387;1
2625298;3057491;8;0;2023-12-13 16:02:56.481385;1
3395183;3525828;10;0;2023-12-13 16:02:56.481385;1
3514176;3352356;12;0;2023-12-13 16:02:56.481385;1
3012262;2566917;14;0;2023-12-13 16:02:56.481385;1
1106538907;1118870354;180;10;2023-12-13 16:02:56.481385;1
1107736038;1114592302;181;10;2023-12-13 16:02:56.481385;1
2082876;1637034;0;0;2023-12-13 16:02:56.493591;2
1278942;1100439;2;0;2023-12-13 16:02:56.493591;2
1118333;1329950;4;0;2023-12-13 16:02:56.493591;2
1698627;2155465;6;0;2023-12-13 16:02:56.493591;2
2627215;3059723;8;0;2023-12-13 16:02:56.494513;2
3397660;3528402;10;0;2023-12-13 16:02:56.494513;2
3516743;3354801;12;0;2023-12-13 16:02:56.494513;2
3014460;2568791;14;0;2023-12-13 16:02:56.494513;2
1106538895;1118870384;182;10;2023-12-13 16:02:56.494513;2
1107736053;1114592320;183;10;2023-12-13 16:02:56.501511;3
2084396;1638229;0;0;2023-12-13 16:02:56.502519;3
1279875;1101242;2;0;2023-12-13 16:02:56.502519;3
1119150;1330920;4;0;2023-12-13 16:02:56.502519;3
1699867;2157036;6;0;2023-12-13 16:02:56.502519;3
2629130;3061953;8;0;2023-12-13 16:02:56.502519;3
3400136;3530974;10;0;2023-12-13 16:02:56.502519;3
3519306;3357246;12;0;2023-12-13 16:02:56.502519;3
3016658;2570664;14;0;2023-12-13 16:02:56.502519;3
1106538926;1118870422;184;10;2023-12-13 16:02:56.512509;4
1107736056;1114592344;185;10;2023-12-13 16:02:56.512509;4
2085916;1639422;0;0;2023-12-13 16:02:56.512509;4
1280807;1102045;2;0;2023-12-13 16:02:56.512509;4
1119964;1331888;4;0;2023-12-13 16:02:56.512509;4
1701104;2158606;6;0;2023-12-13 16:02:56.512509;4
2631045;3064182;8;0;2023-12-13 16:02:56.513508;4
3402612;3533547;10;0;2023-12-13 16:02:56.513508;4
3521868;3359693;12;0;2023-12-13 16:02:56.513508;4
3018856;2572537;14;0;2023-12-13 16:02:56.524118;5
1106538976;1118870426;186;10;2023-12-13 16:02:56.524118;5
1107736093;1114592332;187;10;2023-12-13 16:02:56.524118;5
2087435;1640615;0;0;2023-12-13 16:02:56.524515;5
1281738;1102847;2;0;2023-12-13 16:02:56.524515;5
1120780;1332859;4;0;2023-12-13 16:02:56.524515;5
1702343;2160179;6;0;2023-12-13 16:02:56.524515;5
2632961;3066413;8;0;2023-12-13 16:02:56.524515;5
3405089;3536119;10;0;2023-12-13 16:02:56.524515;5
3524432;3362143;12;0;2023-12-13 16:02:56.534591;6
3021055;2574411;14;0;2023-12-13 16:02:56.534591;6
1106539007;1118870425;188;10;2023-12-13 16:02:56.534591;6
1107736093;1114592342;189;10;2023-12-13 16:02:56.534591;6
2088952;1641808;0;0;2023-12-13 16:02:56.534591;6
1282670;1103649;2;0;2023-12-13 16:02:56.534591;6
1121595;1333828;4;0;2023-12-13 16:02:56.535608;6
1703581;2161750;6;0;2023-12-13 16:02:56.535608;6
2634877;3068644;8;0;2023-12-13 16:02:56.535608;6
3407566;3538692;10;0;2023-12-13 16:02:56.544931;7
3526998;3364587;12;0;2023-12-13 16:02:56.544931;7
3023252;2576284;14;0;2023-12-13 16:02:56.544931;7
1106539007;1118870422;190;10;2023-12-13 16:02:56.544931;7
1107736086;1114592363;191;10;2023-12-13 16:02:56.544931;7
2090473;1643003;0;0;2023-12-13 16:02:56.544931;7
1283602;1104452;2;0;2023-12-13 16:02:56.544931;7
1122411;1334798;4;0;2023-12-13 16:02:56.544931;7
1704820;2163324;6;0;2023-12-13 16:02:56.544931;7
2636794;3070876;8;0;2023-12-13 16:02:56.556034;8
3410045;3541267;10;0;2023-12-13 16:02:56.556034;8
3529563;3367037;12;0;2023-12-13 16:02:56.556034;8
3025452;2578157;14;0;2023-12-13 16:02:56.556034;8
1106538946;1118870420;192;10;2023-12-13 16:02:56.556034;8
1107736118;1114592374;193;10;2023-12-13 16:02:56.556034;8
2091990;1644195;0;0;2023-12-13 16:02:56.556034;8
1284533;1105253;2;0;2023-12-13 16:02:56.556034;8
1123227;1335766;4;0;2023-12-13 16:02:56.556034;8
1706058;2164895;6;0;2023-12-13 16:02:56.567000;9
2638709;3073108;8;0;2023-12-13 16:02:56.567000;9
3412523;3543840;10;0;2023-12-13 16:02:56.567000;9
3532127;3369484;12;0;2023-12-13 16:02:56.567000;9
3027649;2580029;14;0;2023-12-13 16:02:56.567000;9
1106538937;1118870422;194;10;2023-12-13 16:02:56.567000;9
1107736126;1114592413;195;10;2023-12-13 16:02:56.567000;9
2093509;1645388;0;0;2023-12-13 16:02:56.567000;9
1285465;1106054;2;0;2023-12-13 16:02:56.567000;9
1124041;1336735;4;0;2023-12-13 16:02:56.577999;10
1707296;2166466;6;0;2023-12-13 16:02:56.577999;10
2640625;3075338;8;0;2023-12-13 16:02:56.577999;10
3414999;3546411;10;0;2023-12-13 16:02:56.577999;10
